split_seed,query_id,query_type,rank,memory_id,memory_type,memory_text,learned_score,is_relevant
31,q00621,4,10,llm_00772,relationship,Nate and Joanna are supportive friends who encourage each other's work.,0.04366660879287156,False
31,q00625,4,1,llm_00746,event,Joanna wrote a screenplay that was shown on the big screen yesterday.,0.9924422917717314,True
31,q00625,4,2,llm_00845,event,Joanna has had three movies she contributed to shown on the big screen.,0.5598516904070426,False
31,q00625,4,3,llm_00765,work,Joanna is a movie writer and has had a movie published.,0.3405902206061935,False
31,q00625,4,4,llm_00769,goal,Joanna recently started writing a book because her movie did well.,0.3293614876655646,False
31,q00625,4,5,llm_00844,event,Joanna's movie script was shown on the big screen for the first time last Sunday (around 25 October 2022).,0.25734419536898806,False
31,q00625,4,6,llm_00738,work,Joanna has written a screenplay.,0.21413335475055234,False
31,q00625,4,7,llm_00786,work,Joanna is a writer.,0.1367646716136751,False
31,q00625,4,8,llm_00868,goal,"Joanna is writing a new movie script, a love story with challenges, inspired by a dream.",0.13159853200496105,False
31,q00625,4,9,llm_00802,identity,Joanna is a writer.,0.11253105911553231,False
31,q00625,4,10,llm_00753,event,Joanna submitted her recent screenplay to a film contest.,0.10885154410041742,False
31,q00626,4,1,llm_00747,preference,Joanna's favorite superhero is Spider-Man.,0.9927805352202674,True
31,q00626,4,2,llm_00823,hobby,Joanna loves DIY crafts.,0.4066687359189908,False
31,q00626,4,3,llm_00786,work,Joanna is a writer.,0.3475635371415938,False
31,q00626,4,4,llm_00802,identity,Joanna is a writer.,0.1937582260264668,False
31,q00626,4,5,llm_00855,work,Joanna is a writer.,0.16368895606781006,False
31,q00626,4,6,llm_00821,emotion,Joanna is proud of finishing her book.,0.15962046167995847,False
31,q00626,4,7,llm_00748,preference,Nate's favorite superhero is Iron Man.,0.150621451691101,False
31,q00626,4,8,llm_00794,health,Joanna is lactose intolerant.,0.14732484555722164,False
31,q00626,4,9,llm_00858,work,Joanna is working on a project that is challenging but fulfilling.,0.13463868084443495,False
31,q00626,4,10,llm_00887,health,Joanna is allergic to turtles.,0.05308127499603628,False
31,q00627,4,1,llm_00748,preference,Nate's favorite superhero is Iron Man.,0.9413942684562222,True
31,q00627,4,2,llm_00873,preference,Nate is a big fan of Nintendo games.,0.41163727049994353,False
31,q00627,4,3,llm_00749,preference,Nate has an Iron Man figure in his room that reminds him to keep working on his goals.,0.1897082046081856,False
31,q00627,4,4,llm_00728,family,Nate has other pets besides Max.,0.07756748306054018,False
31,q00627,4,5,llm_00871,event,Nate upgraded his gaming equipment at home.,0.07740163149903417,False
31,q00627,4,6,llm_00758,identity,Nate is part of a vegan diet group.,0.07343469228646245,False
31,q00627,4,7,llm_00783,family,Nate has pets (little dudes) that got a new tank.,0.058761785327195275,False
31,q00627,4,8,llm_00897,event,Nate offered Joanna some of his coconut milk ice cream.,0.05866710945617512,False
31,q00627,4,9,llm_00697,preference,Nate loves fantasy and sci-fi movies.,0.05818957617320208,False
31,q00627,4,10,llm_00782,work,Nate makes a living from gaming.,0.057170569017740966,False
31,q00636,4,1,llm_00766,event,Joanna found a book from the 1900s with stories and sketches about Woodhaven during her road trip.,0.8564179472328183,False
31,q00636,4,2,llm_00764,event,"Joanna took a road trip to Woodhaven, a small town in the Midwest, for research for her next movie.",0.7697877395658071,True
31,q00636,4,3,llm_00767,goal,Joanna's road trip to Woodhaven sparked ideas for her next script.,0.41971804681159763,False
31,q00636,4,4,llm_00786,work,Joanna is a writer.,0.17206730279770366,False
31,q00636,4,5,llm_00802,identity,Joanna is a writer.,0.14052794964389184,False
31,q00636,4,6,llm_00855,work,Joanna is a writer.,0.13981618205695717,False
31,q00636,4,7,llm_00769,goal,Joanna recently started writing a book because her movie did well.,0.08880561212513007,False
31,q00636,4,8,llm_00856,event,Joanna found old notebooks with her early writings last week.,0.08289694050388922,False
31,q00636,4,9,llm_00882,goal,Joanna is working on a suspenseful thriller set in a small Midwestern town.,0.07061407771720939,False
31,q00636,4,10,llm_00822,event,Joanna made a bookmark for a lady at her writing club.,0.05993099179976655,False
31,q00640,4,1,llm_00763,work,Nate makes money from playing video games competitively.,0.5485213401578639,True
31,q00640,4,2,llm_00782,work,Nate makes a living from gaming.,0.3245920174789202,False
31,q00640,4,3,llm_02436,goal,"Dave's goal since childhood has been to do what he loves for a living, and he is now doing it.",0.20825503135250095,False
31,q00640,4,4,llm_00873,preference,Nate is a big fan of Nintendo games.,0.1664238394244849,False
31,q00640,4,5,llm_00837,hobby,Nate has turtles that cheer him up.,0.1489706869646626,False
31,q00640,4,6,llm_00895,preference,Nate loves that his turtles don't require much looking after.,0.13703888802038136,False
31,q00640,4,7,llm_00818,hobby,Nate enjoys movies and games as a way to relax.,0.13108044718164005,False
31,q00640,4,8,llm_00860,hobby,Nate is passionate about gaming and has won video game tournaments.,0.11620309703710353,False
31,q00640,4,9,llm_00697,preference,Nate loves fantasy and sci-fi movies.,0.11135868546057504,False
31,q00640,4,10,llm_00870,family,Nate has pet turtles that bring him joy.,0.08277970946304274,False
31,q00641,4,1,llm_00775,event,"Joanna: Last week, someone wrote Joanna a letter after reading her blog post about a hard moment, saying her story brought them comfort.",0.9822230478121039,True
31,q00641,4,2,llm_00786,work,Joanna is a writer.,0.24724441629892377,False
31,q00641,4,3,llm_00774,preference,"Joanna uses writing as an escape and a way to express feelings, finding it healing.",0.2410596467816531,False
31,q00641,4,4,llm_00874,family,Joanna's brother wrote her cute notes when they were kids.,0.17831475879174621,False
31,q00641,4,5,llm_00802,identity,Joanna is a writer.,0.1180769847895598,False
31,q00641,4,6,llm_00855,work,Joanna is a writer.,0.10871575009468396,False
31,q00641,4,7,llm_00804,plan,Joanna now has an external drive for backups after losing her work.,0.09433111062779408,False
31,q00641,4,8,llm_00785,event,Joanna shared her book with her writers group last week and received great feedback.,0.0913109513677503,False
31,q00641,4,9,llm_00776,preference,Joanna's journal is her rock.,0.08612417535836117,False
31,q00641,4,10,llm_00820,event,Joanna finished writing her book last week after many late nights and edits.,0.07601590092588664,False
31,q00649,4,1,llm_00781,event,Nate won an international gaming tournament yesterday.,0.9848805640478492,False
31,q00649,4,2,llm_00859,event,Nate helped friends reset their high scores at an international video game tournament.,0.5270295526819279,False
31,q00649,4,3,llm_00865,event,Nate won the final of a big Valorant tournament last Saturday.,0.22179396215786312,False
31,q00649,4,4,llm_00836,emotion,Nate is stressed about his tournament progress due to tough competitors.,0.1831741235274466,False
31,q00649,4,5,llm_00879,event,Nate did not make it to the finals in his last game tournament.,0.1725166907376114,False
31,q00649,4,6,llm_00860,hobby,Nate is passionate about gaming and has won video game tournaments.,0.16808577631374177,False
31,q00649,4,7,llm_00816,event,Nate won a big video game tournament last week and earned a lot of money.,0.15973698536151817,False
31,q00649,4,8,llm_00877,event,Nate's game tournament got pushed back.,0.08362490447303114,False
31,q00649,4,9,llm_00623,event,Nate won his first video game tournament last week in Counter-Strike: Global Offensive.,0.07479082286368084,False
31,q00649,4,10,llm_00703,event,"Nate won his second tournament last week, in a local Street Fighter tournament.",0.0723928410961972,False
31,q00653,4,1,llm_00807,preference,Nate's favorite dish from his cooking show is coconut milk ice cream.,0.9949992697394666,True
31,q00653,4,2,llm_00806,identity,Nate has a cooking show.,0.49992903354068685,False
31,q00653,4,3,llm_00805,event,Nate taught vegan ice cream recipes on his own cooking show last Monday.,0.19782780111927042,False
31,q00653,4,4,llm_00897,event,Nate offered Joanna some of his coconut milk ice cream.,0.12337592337054375,False
31,q00653,4,5,llm_00852,hobby,Nate has liked turtles since he was a boy.,0.09784663144994983,False
31,q00653,4,6,llm_00799,plan,Nate offered to join Joanna in baking and cooking.,0.060884486520252475,False
31,q00653,4,7,llm_01264,preference,"Audrey's favorite dish with garlic is Roasted Chicken, inspired by Mediterranean flavors.",0.04515774514059855,False
31,q00653,4,8,llm_00878,hobby,Nate made homemade coconut ice cream with sprinkles that changed the color.,0.04291372894100702,False
31,q00653,4,9,llm_00779,event,Nate shared a new dairy-free dessert recipe with Joanna.,0.0373212474175425,False
31,q00653,4,10,llm_00850,preference,Nate enjoys watching his turtles eat fruit because they get excited.,0.036436077074535125,False
31,q00661,4,1,llm_00830,event,Nate recently watched the movie 'Inception' and was impressed by its twists and dream elements.,0.7915173423078665,True
31,q00661,4,2,llm_00819,event,Nate recently watched the movie 'Little Women' and enjoyed it.,0.3864090324491111,False
31,q00661,4,3,llm_00883,hobby,Nate is creating gaming content for YouTube.,0.28416742340960593,False
31,q00661,4,4,llm_00871,event,Nate upgraded his gaming equipment at home.,0.12860665833559196,False
31,q00661,4,5,llm_00873,preference,Nate is a big fan of Nintendo games.,0.1280455401268098,False
31,q00661,4,6,llm_00818,hobby,Nate enjoys movies and games as a way to relax.,0.11018707731422875,False
31,q00661,4,7,llm_00860,hobby,Nate is passionate about gaming and has won video game tournaments.,0.09788872601584858,False
31,q00661,4,8,llm_00792,event,Nate recently had a letdown in a video game tournament.,0.09581442214098226,False
31,q00661,4,9,llm_00885,event,Nate got a third turtle recently.,0.08164260032627706,False
31,q00661,4,10,llm_00894,hobby,Nate has pet turtles that bring him peace and calm.,0.07949359504943047,False
31,q00662,4,1,llm_00831,hobby,"Nate has been playing the video game 'Cyberpunk 2077' nonstop, enjoying its futuristic setting and gameplay.",0.9353647415722562,True
31,q00662,4,2,llm_00873,preference,Nate is a big fan of Nintendo games.,0.18915033562609412,False
31,q00662,4,3,llm_00872,hobby,Nate is currently playing the fantasy RPG 'Xeonoblade Chronicles' and recommends it.,0.186358433528881,False
31,q00662,4,4,llm_00828,hobby,"Nate loves the board game Catan, a strategy game where you build settlements and trade resources.",0.09933525747576302,False
31,q00662,4,5,llm_00841,plan,Nate is practicing for his next video game tournament.,0.0897733508682184,False
31,q00662,4,6,llm_00883,hobby,Nate is creating gaming content for YouTube.,0.08027997746667898,False
31,q00662,4,7,llm_00763,work,Nate makes money from playing video games competitively.,0.06392929080825631,False
31,q00662,4,8,llm_00848,event,Nate has turtles and took them for a walk on 25 October 2022.,0.042812768125897536,False
31,q00662,4,9,llm_00762,event,"Nate won his fourth video game tournament on Friday, 8 July 2022, and it was online.",0.03830936263269681,False
31,q00662,4,10,llm_01516,hobby,James has been playing a strategy game (likely Civilization VI) for a month.,0.02881793517377175,False
31,q00665,4,1,llm_00833,preference,"Joanna has a comfortable living room setup with a fluffy couch, a weighted blanket, and dimmable lights.",0.9416259464467035,True
31,q00665,4,2,llm_00834,preference,"Joanna gets invested in random little things like home decor, finding it worth it when they make life nicer.",0.18689182543038518,False
31,q00665,4,3,llm_00823,hobby,Joanna loves DIY crafts.,0.1562657354295864,False
31,q00665,4,4,llm_00855,work,Joanna is a writer.,0.14583447841207123,False
31,q00665,4,5,llm_00789,preference,Joanna recommends fantasy book series for relaxation.,0.07908777220896379,False
31,q00665,4,6,llm_00672,preference,Joanna's go-to place for writing inspiration is a place with many books.,0.05154822146049645,False
31,q00665,4,7,llm_00786,work,Joanna is a writer.,0.03360588224529815,False
31,q00665,4,8,llm_00858,work,Joanna is working on a project that is challenging but fulfilling.,0.024611190270746645,False
31,q00665,4,9,llm_00738,work,Joanna has written a screenplay.,0.024022835864721825,False
31,q00665,4,10,llm_00761,family,Joanna's family loves it when she makes them new things.,0.020817777069792376,False
31,q00668,4,1,llm_00839,family,"Joanna named her stuffed animal Tilly after a dog she had in Michigan, but she became allergic and had to get rid of the dog.",0.9216476861305201,True
31,q00668,4,2,llm_00838,relationship,"Joanna has a stuffed animal dog named Tilly that Nate gave her, and she keeps it with her while writing.",0.7576919783193902,False
31,q00668,4,3,llm_01748,other,Jolene has a pet snake named Susie.,0.15289265361543736,False
31,q00668,4,4,llm_00855,work,Joanna is a writer.,0.136828450902911,False
31,q00668,4,5,llm_00732,event,Nate gave Joanna a stuffed animal as a gift to remind her of good vibes.,0.10463207574205584,False
31,q00668,4,6,llm_00733,emotion,Joanna received a stuffed animal from Nate and cherishes it.,0.09984173796182402,False
31,q00668,4,7,llm_00887,health,Joanna is allergic to turtles.,0.06980377527186184,False
