query_id,query_type,query,method,selected_method,predicted_intent,mrr,recall@1,recall@3,recall@5,first_rank
q01731,4,What did Evan share with Sam after their hiking trip?,text_intent_router,type_aware,default_type_aware,0.2,0.0,0.0,1.0,5
q01732,4,What did Evan offer to share with Sam after talking about healthy snacks?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01733,4,"What did Evan and his partner share with their extended family on January 5, 2024?",text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01734,4,What was Evan limiting himself to on his new diet?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01735,4,What sports activity did Evan and his partner try in a recent weekend?,text_intent_router,vector,identity_profile_vector,1.0,1.0,1.0,1.0,1
q01736,4,What advice did Evan suggest Sam seek from a doctor?,text_intent_router,type_aware,default_type_aware,0.5,0.0,1.0,1.0,2
q01737,4,What suggestions did Evan give for low-impact exercises?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01738,4,What movie did Sam watch that motivated him to keep up with his routine?,text_intent_router,type_aware,causal_type_aware,1.0,1.0,1.0,1.0,1
q01740,4,What did Evan share a photo of that was taken on a camping trip?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01741,4,Why did Evan apologize to his partner?,text_intent_router,type_aware,causal_type_aware,0.3333333333333333,0.0,1.0,1.0,3
q01742,4,How does Evan describe being out on the water while kayaking and watching the sunset?,text_intent_router,type_aware,causal_type_aware,1.0,1.0,1.0,1.0,1
q01743,5,What type of car did Sam get after his old Prius broke down?,text_intent_router,keyword,keyword_heavy,1.0,1.0,1.0,1.0,1
q01744,5,How did Sam get into watercolor painting?,text_intent_router,type_aware,causal_type_aware,0.3333333333333333,0.0,1.0,1.0,3
q01745,5,What did Sam start doing a few years back as a stress-buster?,text_intent_router,type_aware,default_type_aware,0.016129032258064516,0.0,0.0,0.0,62
q01746,5,"Where did Sam take his family for a road trip on 24 May, 2023?",text_intent_router,vector,identity_profile_vector,0.006622516556291391,0.0,0.0,0.0,151
q01747,5,What did Sam find relaxing about his road trip to Jasper?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01748,5,What habit is Evan trying to change in terms of diet?,text_intent_router,type_aware,default_type_aware,0.010309278350515464,0.0,0.0,0.0,97
q01749,5,What frustrating issue did Evan face at the supermarket?,text_intent_router,keyword,keyword_heavy,1.0,1.0,1.0,1.0,1
q01750,5,What novel is Sam reading that he finds gripping?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01751,5,What does the smartwatch help Sam with?,text_intent_router,type_aware,default_type_aware,0.002531645569620253,0.0,0.0,0.0,395
q01752,5,Why did Sam decide to get the bonsai tree?,text_intent_router,type_aware,causal_type_aware,0.002857142857142857,0.0,0.0,0.0,350
q01753,5,What did Sam mention he had been searching for fruitlessly for half an hour?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01754,5,What class is Evan taking to learn how to make healthier meals?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01755,5,"What dish did Sam make on 18 August, 2023 that turned out bland?",text_intent_router,type_aware,default_type_aware,0.5,0.0,1.0,1.0,2
q01756,5,"What food did Evan share a photo of on 19 August, 2023?",text_intent_router,type_aware,default_type_aware,0.3333333333333333,0.0,1.0,1.0,3
q01757,5,What did Evan start sculpting years ago due to being inspired by a friend's gift?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01758,5,What nature concept do watercolor painting classes emphasize according to Sam?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01759,5,What type of landscapes does Sam love painting the most?,text_intent_router,keyword,keyword_heavy,0.5,0.0,1.0,1.0,2
q01760,5,What sports activity has Sam been doing to stay active while dealing with the knee injury?,text_intent_router,vector,identity_profile_vector,0.015625,0.0,0.0,0.0,64
q01761,5,What activity does Sam do to keep himself busy while healing his knee?,text_intent_router,vector,identity_profile_vector,0.0007776049766718507,0.0,0.0,0.0,1286
q01762,5,What kind of writing does Evan enjoy as a form of expression?,text_intent_router,keyword,keyword_heavy,1.0,1.0,1.0,1.0,1
q01763,5,What electronics issue has been frustrating Evan lately?,text_intent_router,keyword,keyword_heavy,0.00044483985765124553,0.0,0.0,0.0,2248
q01764,5,What activity did Evan quit one year ago?,text_intent_router,vector,identity_profile_vector,1.0,1.0,1.0,1.0,1
q01765,5,Where did Sam and his mate plan to try skydiving?,text_intent_router,vector,identity_profile_vector,0.125,0.0,0.0,0.0,8
q01766,5,What digestive issue did Evan experience lately?,text_intent_router,keyword,keyword_heavy,0.0004512635379061372,0.0,0.0,0.0,2216
q01767,5,How did Sam start his transformation journey two years ago?,text_intent_router,type_aware,causal_type_aware,0.5,0.0,1.0,1.0,2
q01768,5,What gift did Sam receive from a close friend?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01769,5,How does Sam describe the island he grew up on?,text_intent_router,type_aware,causal_type_aware,1.0,1.0,1.0,1.0,1
q01770,5,What was the main reason for Evan's frustration with his new Prius getting stolen?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01771,5,What family event is Sam planning for next summer?,text_intent_router,vector,identity_profile_vector,0.058823529411764705,0.0,0.0,0.0,17
q01772,5,What is the motto of Sam's family?,text_intent_router,type_aware,default_type_aware,0.5,0.0,1.0,1.0,2
q01773,5,Who helped Sam get the painting published in the exhibition?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01774,5,How did Sam feel when he painted the piece with the bird flying over it?,text_intent_router,type_aware,temporal_type_aware,0.017543859649122806,0.0,0.0,0.0,57
q01775,5,How did Sam describe the process of creating the painting with the bird flying over it?,text_intent_router,type_aware,causal_type_aware,0.008,0.0,0.0,0.0,125
q01776,5,"What did Evan and his partner keep from their extended family on January 5, 2024?",text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01777,5,What was Sam limiting himself to on his new diet?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01778,5,What dance activity did Evan and his partner try in a recent weekend?,text_intent_router,vector,identity_profile_vector,1.0,1.0,1.0,1.0,1
q01779,5,What suggestions did Evan give for high-impact exercises?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01780,5,What movie did Evan watch that motivated him to keep up with his routine?,text_intent_router,type_aware,causal_type_aware,1.0,1.0,1.0,1.0,1
q01782,5,What did Sam share a photo of that was taken on a camping trip?,text_intent_router,type_aware,default_type_aware,0.5,0.0,1.0,1.0,2
q01783,2,When did Calvin first travel to Tokyo?,text_intent_router,type_aware,temporal_type_aware,0.125,0.0,0.0,0.0,8
q01784,1,What items did Calvin buy in March 2023?,text_intent_router,type_aware,default_type_aware,0.08333333333333333,0.0,0.0,0.0,12
q01785,2,When did Dave see Aerosmith perform live?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01786,1,Which bands has Dave enjoyed listening to?,text_intent_router,type_aware,default_type_aware,0.1111111111111111,0.0,0.0,0.0,9
q01787,3,Which country do Calvin and Dave want to meet in?,text_intent_router,type_aware,default_type_aware,0.07142857142857142,0.0,0.0,0.0,14
q01788,1,What are Dave's dreams?,text_intent_router,type_aware,default_type_aware,0.3333333333333333,0.0,1.0,1.0,3
q01789,1,Which types of cars does Dave like the most?,text_intent_router,vector,identity_profile_vector,1.0,1.0,1.0,1.0,1
q01790,3,Does Dave's shop employ a lot of people?,text_intent_router,type_aware,default_type_aware,0.3333333333333333,0.0,1.0,1.0,3
q01791,2,When did Dave start his car maintenance shop?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01792,2,When did a mishap occur with Calvin's musical gear and favorite mic?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01793,2,When did Calvin's place get flooded in Tokyo?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01794,1,What mishaps has Calvin run into?,text_intent_router,type_aware,default_type_aware,0.009174311926605505,0.0,0.0,0.0,109
q01795,2,When was Calvin's concert in Tokyo?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01796,3,Would Calvin enjoy performing at the Hollywood Bowl?,text_intent_router,type_aware,default_type_aware,0.3333333333333333,0.0,1.0,1.0,3
q01797,2,When did Calvin meet with the creative team for his new album?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01798,1,Why does Dave regularly visit parks?,text_intent_router,type_aware,causal_type_aware,1.0,1.0,1.0,1.0,1
q01799,2,When did Dave take a trip to mountainous regions?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01800,2,When did Calvin have a car incident?,text_intent_router,type_aware,temporal_type_aware,0.2,0.0,0.0,1.0,5
q01801,1,How many times has Calvin had to deal with insurance paperwork?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01802,1,Which places or events has Calvin visited in Tokyo?,text_intent_router,type_aware,default_type_aware,0.3333333333333333,0.0,1.0,1.0,3
q01803,1,Who inspired Dave's passion for car engineering?,text_intent_router,type_aware,default_type_aware,0.05263157894736842,0.0,0.0,0.0,19
q01804,3,Does Calvin wish to become more popular?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01805,1,Does Calvin want to expand his brand?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01806,1,What is Dave's main passion?,text_intent_router,type_aware,default_type_aware,0.3333333333333333,0.0,1.0,1.0,3
q01807,1,Can Dave work with engines?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01808,2,When did Dave host a card-playing night with his friends?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01809,2,When did Calvin record a podcast with his friends?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01810,2,Which city was Calvin visiting in August 2023?,text_intent_router,type_aware,default_type_aware,0.016129032258064516,0.0,0.0,0.0,62
q01811,1,What does Calvin do to relax?,text_intent_router,type_aware,default_type_aware,0.3333333333333333,0.0,1.0,1.0,3
q01812,1,What are Dave's hobbies other than fixing cars?,text_intent_router,type_aware,default_type_aware,0.021739130434782608,0.0,0.0,0.0,46
q01813,1,What kind of music does Dave listen to?,text_intent_router,keyword,keyword_heavy,0.5,0.0,1.0,1.0,2
q01814,2,Where was Dave in the last two weeks of August 2023?,text_intent_router,type_aware,default_type_aware,0.125,0.0,0.0,0.0,8
q01815,1,Where did Dave return from with new knowledge of different techniques of car restoration?,text_intent_router,vector,identity_profile_vector,0.3333333333333333,0.0,1.0,1.0,3
q01816,1,What was Dave doing in San Francisco?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01817,2,When did Dave return from San Francisco?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01818,2,When did Calvin book flight tickets to Boston?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01819,2,When was Calvin's album released?,text_intent_router,type_aware,temporal_type_aware,0.5,0.0,1.0,1.0,2
q01820,3,Does Calvin love music tours?,text_intent_router,type_aware,default_type_aware,0.07692307692307693,0.0,0.0,0.0,13
q01821,2,When did Dave have a great jam session with his band?,text_intent_router,type_aware,temporal_type_aware,0.5,0.0,1.0,1.0,2
q01823,1,What was the artists Calvin used to listen to when he was a kid?,text_intent_router,type_aware,temporal_type_aware,0.06666666666666667,0.0,0.0,0.0,15
q01824,1,Which of their family member do Calvin and Dave have nostalgic memories about?,text_intent_router,type_aware,default_type_aware,0.029411764705882353,0.0,0.0,0.0,34
q01826,2,"Which city was Calvin at on October 3, 2023?",text_intent_router,type_aware,default_type_aware,0.041666666666666664,0.0,0.0,0.0,24
q01827,2,When did Calvin met with local artists in Boston?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01828,1,What shared activities do Dave and Calvin have?,text_intent_router,vector,identity_profile_vector,0.014084507042253521,0.0,0.0,0.0,71
q01829,1,What is Dave's favorite activity?,text_intent_router,vector,identity_profile_vector,0.09090909090909091,0.0,0.0,0.0,11
q01830,1,How many car shows has Dave attended?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01831,2,What was Dave doing in the first weekend of October 2023?,text_intent_router,type_aware,default_type_aware,0.014285714285714285,0.0,0.0,0.0,70
q01832,1,"When Dave was a child, what did he and his father do in the garage?",text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01833,2,When did Calvin buy his second Ferrari?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01834,2,When did Calvin and Frank Ocean start collaborating?,text_intent_router,type_aware,temporal_type_aware,0.3333333333333333,0.0,1.0,1.0,3
q01835,2,When did Calvin plan on travelling to Tokyo the second time?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01836,1,Who supports Calvin in tough times?,text_intent_router,type_aware,default_type_aware,0.14285714285714285,0.0,0.0,0.0,7
q01837,1,What does help Calvin stay connected to the creative process?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01838,2,When did Calvin visit some of the sights in Boston with a former high school friend?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01839,1,Which cities did Dave travel to in 2023?,text_intent_router,type_aware,default_type_aware,0.25,0.0,0.0,1.0,4
q01840,2,Which hobby did Dave pick up in October 2023?,text_intent_router,type_aware,default_type_aware,0.125,0.0,0.0,0.0,8
q01841,1,Which events in Dave's life inspired him to take up auto engineering?,text_intent_router,type_aware,default_type_aware,0.125,0.0,0.0,0.0,8
q01842,1,How many Ferraris does Calvin own?,text_intent_router,type_aware,default_type_aware,0.5,0.0,1.0,1.0,2
q01843,1,What gifts has Calvin received from his artist friends?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01844,2,How long did Dave's work on the Ford Mustang take?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
