query_id,query_type,method,selected_method,mrr,recall@1,recall@3,recall@5,first_rank,query,predicted_intent
q01205,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did James ask Samantha to be his girlfriend?,temporal_type_aware
q01206,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,"When did James, Samantha and John go to the baseball game together?",temporal_type_aware
q01207,1,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What gaming equipments did John buy or refurbish?,default_type_aware
q01208,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did James start taking cooking classes?,temporal_type_aware
q01209,1,text_intent_router,type_aware,0.2,0.0,0.0,1.0,5,Which new games did John start play during the course of the conversation with James?,default_type_aware
q01210,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did John start working on his 2D Adventure mobile game?,temporal_type_aware
q01211,2,text_intent_router,type_aware,0.25,0.0,0.0,1.0,4,How long did it take for James to complete his Witcher-inspired game?,temporal_type_aware
q01212,1,text_intent_router,keyword,0.25,0.0,0.0,1.0,4,What kind of programming-related events has John hosted?,keyword_heavy
q01213,2,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,When did John and his programming friends host an online programming competition?,temporal_type_aware
q01214,1,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,Which of James's family members have visited him in the last year?,default_type_aware
q01215,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did James' mother and her friend visit him?,temporal_type_aware
q01216,2,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,When did James try Cyberpunk 2077 game?,temporal_type_aware
q01217,2,text_intent_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3,When did John and his gaming friends organize the charity tournament?,temporal_type_aware
q01218,1,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What games has John played with his friends at charity tournaments?,default_type_aware
q01219,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What was James' big moment with Samantha in October 2023?,default_type_aware
q01220,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,How long did James and Samantha date for before deciding to move in together?,temporal_type_aware
q01221,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,"When did James, his family and his dogs start on a road trip together?",temporal_type_aware
q01222,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,How long did John practice chess for before winning the chess tournament?,temporal_type_aware
q01225,4,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,What programming languages has James worked with?,default_type_aware
q01226,4,text_intent_router,keyword,1.0,1.0,1.0,1.0,1,What type of mobile application does James plan to build with John?,keyword_heavy
q01228,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What has John mostly found with the metal detector so far?,default_type_aware
q01229,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What did James offer to do for John regarding pets?,default_type_aware
q01230,4,text_intent_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3,"What instrument is John learning to play as of 27 March, 2022?",default_type_aware
q01231,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,"How long has John been playing the drums as of 27 March, 2022?",temporal_type_aware
q01232,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What game did John play in an intense tournament at the gaming convention in March 2022?,default_type_aware
q01233,4,text_intent_router,type_aware,0.05,0.0,0.0,0.0,20,What game was James playing in the online gaming tournament in April 2022?,default_type_aware
q01234,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,How does James communicate with his gaming team?,causal_type_aware
q01235,4,text_intent_router,type_aware,0.16666666666666666,0.0,0.0,0.0,6,What advice did James receive from the famous players he met at the tournament?,default_type_aware
q01236,4,text_intent_router,type_aware,0.07692307692307693,0.0,0.0,0.0,13,What did James adopt in April 2022?,default_type_aware
q01237,4,text_intent_router,type_aware,0.08333333333333333,0.0,0.0,0.0,12,What is the name of the pup that was adopted by James?,default_type_aware
q01238,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,Why did James embody the appearance of the game character from the woman he saw during a walk?,causal_type_aware
q01239,4,text_intent_router,type_aware,0.25,0.0,0.0,1.0,4,What inspired James to create the game character in the virtual world?,default_type_aware
q01240,4,text_intent_router,type_aware,0.25,0.0,0.0,1.0,4,Which country did James visit in 2021?,default_type_aware
q01241,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What impresses John about Japan?,default_type_aware
q01242,4,text_intent_router,keyword,0.013157894736842105,0.0,0.0,0.0,76,What kind of assignment was giving John a hard time at work?,keyword_heavy
q01243,4,text_intent_router,type_aware,0.25,0.0,0.0,1.0,4,"What breed is Daisy, one of James' dogs?",default_type_aware
q01244,4,text_intent_router,keyword,1.0,1.0,1.0,1.0,1,What type of pizza is James' favorite?,keyword_heavy
q01245,4,text_intent_router,keyword,1.0,1.0,1.0,1.0,1,What type of pizza is John's favorite?,keyword_heavy
q01246,4,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,"What did John organize with his friends on May 8, 2022?",default_type_aware
q01247,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What did John and his friends do with the remaining money after helping the dog shelter?,default_type_aware
q01248,4,text_intent_router,type_aware,0.2,0.0,0.0,1.0,5,What was the main goal of the money raised from the charity tournament organized by John and his friends in May 2022?,default_type_aware
q01250,4,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,What did John create for the charitable foundation that helped generate reports for analysis?,default_type_aware
q01251,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What did John receive for achieving second place in the tournament?,default_type_aware
q01252,4,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,What project is James working on in his game design course?,default_type_aware
q01253,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,Who does James support in football matches?,causal_type_aware
q01254,4,text_intent_router,type_aware,0.0625,0.0,0.0,0.0,16,Which football club does John support?,causal_type_aware
q01255,4,text_intent_router,type_aware,0.005376344086021506,0.0,0.0,0.0,186,What disagreement do James and John have about their football teams?,default_type_aware
q01256,4,text_intent_router,type_aware,0.2,0.0,0.0,1.0,5,What is Max good at doing according to James?,default_type_aware
q01257,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What is the main focus of the organization that James volunteered with?,default_type_aware
q01259,4,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,"How did John relax in his free time on 9 July, 2022?",temporal_type_aware
q01260,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What did James enjoy doing on cold winter days?,default_type_aware
q01261,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,"What new hobby did James become interested in on 9 July, 2022?",default_type_aware
q01262,4,text_intent_router,vector,1.0,1.0,1.0,1.0,1,Where did James plan to visit after Toronto?,identity_profile_vector
q01263,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did James plan to return from his trip to Toronto and Vancouver?,temporal_type_aware
q01264,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What online game did John start playing recently for improving strategy?,default_type_aware
q01266,4,text_intent_router,vector,1.0,1.0,1.0,1.0,1,Which game tournaments does John plan to organize besides CS:GO?,identity_profile_vector
q01267,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What happened to James's puppy during the recent visit to the clinic?,default_type_aware
q01268,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What game genre did John start exploring instead of shooters?,default_type_aware
q01269,4,text_intent_router,type_aware,0.16666666666666666,0.0,0.0,0.0,6,"Which RPG game is John playing and enjoying on 10 August, 2022?",default_type_aware
q01270,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,"What aspect of ""The Witcher 3"" does John find immersive?",default_type_aware
q01271,4,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,Whose phone number did James receive during the beach outing?,default_type_aware
q01272,4,text_intent_router,vector,1.0,1.0,1.0,1.0,1,What is James planning to do after receiving Samantha's phone number?,identity_profile_vector
q01273,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What is John organizing with his siblings?,default_type_aware
q01274,4,text_intent_router,keyword,1.0,1.0,1.0,1.0,1,What type of beer does John not like?,keyword_heavy
q01275,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What were some difficulties James faced during the development of his game?,default_type_aware
q01276,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What has John been teaching his siblings?,default_type_aware
q01277,4,text_intent_router,keyword,1.0,1.0,1.0,1.0,1,What kind of programs are John's siblings making?,keyword_heavy
q01278,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,Which company's headphones did John choose for gaming?,default_type_aware
q01279,4,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,What did James and Samantha discover they both enjoy at McGee's bar?,default_type_aware
q01280,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,How much does James pay per cooking class?,default_type_aware
q01281,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What did James learn to make in the cooking class besides omelette and meringue?,default_type_aware
q01282,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,Why did James sign up for a cooking class?,causal_type_aware
q01283,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What did James prepare for the first time in the cooking class?,temporal_type_aware
q01284,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What is the name of the board game John tried in September 2022?,default_type_aware
q01285,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,Where does James get his ideas from?,default_type_aware
q01286,4,text_intent_router,keyword,0.1,0.0,0.0,0.0,10,What kind of dream did James have recently?,keyword_heavy
q01287,4,text_intent_router,keyword,0.09090909090909091,0.0,0.0,0.0,11,What kind of music does John like?,keyword_heavy
q01288,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What instrument did James used to play when he was younger?,temporal_type_aware
q01289,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What did John use to play when he was younger to let off steam?,temporal_type_aware
q01290,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What career milestone did John achieve recently in September 2022?,default_type_aware
q01291,4,text_intent_router,keyword,1.0,1.0,1.0,1.0,1,What type of game is John's upcoming mobile game?,keyword_heavy
q01292,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What does John do to stay informed and constantly learn about game design?,default_type_aware
q01293,4,text_intent_router,keyword,0.5,0.0,1.0,1.0,2,What kind of gig was John offered at the game dev non-profit organization?,keyword_heavy
q01294,4,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,What does John feel about starting the journey as a programming mentor for game developers?,default_type_aware
q01295,4,text_intent_router,keyword,0.006097560975609756,0.0,0.0,0.0,164,What kind of games is James excited to play with his new video card?,keyword_heavy
q01296,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What inspired James to create his game?,default_type_aware
q01297,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What sparked James' passion for gaming when he was a kid?,temporal_type_aware
q01298,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What did James lose progress on due to a power outage?,default_type_aware
q01299,4,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,"What games were played at the gaming tournament organized by John on 31 October, 2022?",default_type_aware
q01300,4,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,"What was the purpose of the gaming tournament organized by John on 31 October, 2022?",default_type_aware
q01301,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,"What decision did James and Samantha make on 31 October, 2022?",default_type_aware
q01302,4,text_intent_router,vector,0.3333333333333333,0.0,1.0,1.0,3,"Where did James and Samantha decide to live together on 31 October, 2022?",identity_profile_vector
q01303,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,Why did James and Samantha choose an apartment near McGee's bar?,causal_type_aware
q01304,4,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,"What game is John hooked on playing on 5 November, 2022?",default_type_aware
q01308,5,text_intent_router,type_aware,0.001976284584980237,0.0,0.0,0.0,506,What did John adopt in April 2022?,default_type_aware
q01309,5,text_intent_router,type_aware,0.09090909090909091,0.0,0.0,0.0,11,What is the name of the kitten that was adopted by James?,default_type_aware
q01310,5,text_intent_router,type_aware,0.1111111111111111,0.0,0.0,0.0,9,What inspired John to create the game character in the virtual world?,default_type_aware
q01311,5,text_intent_router,type_aware,0.0022371364653243847,0.0,0.0,0.0,447,Which country did John visit in 2021?,default_type_aware
q01312,5,text_intent_router,keyword,0.004424778761061947,0.0,0.0,0.0,226,What kind of assignment was giving James a hard time at work?,keyword_heavy
q01313,5,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What did James and his friends do with the remaining money after helping the dog shelter?,default_type_aware
q01314,5,text_intent_router,type_aware,0.16666666666666666,0.0,0.0,0.0,6,What was the main goal of the money raised from the political campaign organized by John and his friends in May 2022?,default_type_aware
q01316,5,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,What did James create for the charitable foundation that helped generate reports for analysis?,default_type_aware
q01317,5,text_intent_router,type_aware,0.16666666666666666,0.0,0.0,0.0,6,Who does James support in cricket matches?,causal_type_aware
q01318,5,text_intent_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3,What is Max good at doing according to John?,default_type_aware
q01320,5,text_intent_router,type_aware,0.038461538461538464,0.0,0.0,0.0,26,"How did James relax in his free time on 9 July, 2022?",temporal_type_aware
q01321,5,text_intent_router,type_aware,0.07692307692307693,0.0,0.0,0.0,13,"What new hobby did John become interested in on 9 July, 2022?",default_type_aware
q01322,5,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did John plan to return from his trip to Toronto and Vancouver?,temporal_type_aware
